Label	Gene	Product																	RheaRid	AnnotatedRid	CreationDate	AmigeneStatus	PubmedID	BioProcess	Matrix	Annotator	Atot	Ctot	Gtot	Ttot	GCtot	ATtot	A1	C1	G1	T1	GC1	AT1	A2	C2	G2	T2	GC2	AT2	A3	C3	G3	T3	GC3	AT3	CAI	MW	KD	Tiny	Small	Aliphatic	Aromatic	Non_Polar	Polar	Charged	Basic	Acidic	Pi	OI
BSU26020	yqbP	conserved hypothetical protein; skin element																			26/10/2008 17:50	no			3	adanchin	0.368182	0.1788	0.209091	0.243939	0.387879	0.612121	0.4	0.177273	0.227273	0.195455	0.404545	0.595455	0.395455	0.222727	0.145455	0.236364	0.368182	0.631818	0.309091	0.136364	0.254545	0.3	0.390909	0.609091	0.538793	25311.57	-0.786301	0.242009	0.410959	0.182648	0.118721	0.461187	0.538813	0.328767	0.232877	0.09589	10.07206	7.684932
BSU26030	yqbO	putative lytic transglycosylase																			23/12/2008 11:22	no	8760915, 8969508	16.5 : Explore ;	3	moszer	0.31673	0.1772	0.255149	0.250946	0.432325	0.567675	0.350567	0.135561	0.344893	0.168979	0.480454	0.519546	0.30517	0.242119	0.220681	0.23203	0.462799	0.537201	0.294451	0.153846	0.199874	0.351828	0.35372	0.64628	0.564606	171002.82	-0.490978	0.3653	0.547003	0.17918	0.076341	0.487066	0.512934	0.252366	0.15205	0.100315	9.741264	8.627129
BSU26039	yqbN	conserved unknown protein (fragment); skin element; C-terminal part of YqbN																			04/02/2009 11:05	no			2	gmeurice	0.355072	0.1594	0.246377	0.23913	0.405797	0.594203	0.23913	0.173913	0.347826	0.23913	0.521739	0.478261	0.434783	0.173913	0.108696	0.282609	0.282609	0.717391	0.391304	0.130435	0.282609	0.195652	0.413043	0.586957	0.517686	5137.86	-0.384444	0.222222	0.288889	0.222222	0.133333	0.6	0.4	0.355556	0.2	0.155556	8.225075	8.688889
BSU26040	yqbN	conserved unknown protein (fragment); skin element; N-terminal part of YqbN																			04/02/2009 11:05	no	8760915, 8969508		3	gmeurice	0.357778	0.1756	0.228889	0.237778	0.404444	0.595556	0.293333	0.153333	0.42	0.133333	0.573333	0.426667	0.433333	0.18	0.12	0.266667	0.3	0.7	0.346667	0.193333	0.146667	0.313333	0.34	0.66	0.680859	17191.68	-0.690604	0.208054	0.456376	0.201342	0.100671	0.469799	0.530201	0.362416	0.154362	0.208054	4.81501	9.986577
BSU26050	txpA	toxic peptide of toxin-antitoxin system; skin element																			07/04/2014 13:57	no	16166525, 23300471	17.2 : Prophage functions ;	3	adanchin	0.322222	0.1778	0.183333	0.316667	0.361111	0.638889	0.4	0.15	0.216667	0.233333	0.366667	0.633333	0.266667	0.2	0.116667	0.416667	0.316667	0.683333	0.3	0.183333	0.216667	0.3	0.4	0.6	0.518059	6738.92	0.452542	0.237288	0.389831	0.305085	0.118644	0.627119	0.372881	0.220339	0.135593	0.084746	8.121254	8.661017
BSU_misc_RNA_81	ratA	antisense RNA controlling synthesis of TxpA, membrane associated toxin of a toxin antitoxin system; skin element																			07/04/2014 13:56		16166525, 18948176, 23300471	17.2 : Prophage functions ;		adanchin																																						
BSUCDS2678799D	bsrH	skin region; type I toxin																			06/08/2014 14:44		23059907, 23300471, 24576839			adanchin																																						
BSUmisc_RNA2678876R	asrH	antitoxin RNA																			06/08/2014 14:50		23059907, 23300471, 24576839			adanchin																																						
BSU26060	yqbM	conserved hypothetical protein																			23/12/2008 11:21	no	8760915, 8969508	16.5 : Explore ;	3	moszer	0.308559	0.1779	0.243243	0.27027	0.421171	0.578829	0.297297	0.114865	0.391892	0.195946	0.506757	0.493243	0.351351	0.243243	0.121622	0.283784	0.364865	0.635135	0.277027	0.175676	0.216216	0.331081	0.391892	0.608108	0.568238	16280.64	-0.385714	0.312925	0.52381	0.176871	0.108844	0.489796	0.510204	0.285714	0.122449	0.163265	4.76107	9.387755
BSU26075	yqbK	conserved hypothetical protein; putative phage-related protein																			16/01/2009 13:35	no		17.2 : Prophage functions ;	3	gmeurice	0.309779	0.1906	0.23626	0.263383	0.426838	0.573162	0.319058	0.141328	0.383298	0.156317	0.524625	0.475375	0.344754	0.246253	0.130621	0.278373	0.376874	0.623126	0.265525	0.184154	0.194861	0.35546	0.379015	0.620985	0.605607	50622.715	-0.282618	0.315451	0.55794	0.23176	0.072961	0.491416	0.508584	0.259657	0.109442	0.150215	4.69474	8.830472
BSU26089	yqzN	conserved hypothetical protein; skin element																			16/01/2009 13:40	no			3	gmeurice	0.338542	0.1406	0.239583	0.28125	0.380208	0.619792	0.34375	0.171875	0.3125	0.171875	0.484375	0.515625	0.4375	0.15625	0.09375	0.3125	0.25	0.75	0.234375	0.09375	0.3125	0.359375	0.40625	0.59375	0.464018	7367.36	-0.536508	0.206349	0.333333	0.190476	0.142857	0.460317	0.539683	0.396825	0.253968	0.142857	9.523582	8.31746
BSU26090	yqbJ	conserved hypothetical protein; skin element																			26/10/2008 17:45	no			1	adanchin	0.310502	0.1849	0.239726	0.26484	0.424658	0.575342	0.260274	0.19863	0.342466	0.19863	0.541096	0.458904	0.356164	0.19863	0.164384	0.280822	0.363014	0.636986	0.315068	0.157534	0.212329	0.315068	0.369863	0.630137	0.512314	16794.26	-0.473103	0.234483	0.468966	0.22069	0.137931	0.503448	0.496552	0.282759	0.131034	0.151724	5.069969	9.675862
BSU26100	yqbI	conserved hypothetical protein; skin element																			26/10/2008 17:43	no			3	adanchin	0.281746	0.1825	0.267857	0.267857	0.450397	0.549603	0.27381	0.196429	0.297619	0.232143	0.494048	0.505952	0.369048	0.136905	0.208333	0.285714	0.345238	0.654762	0.202381	0.214286	0.297619	0.285714	0.511905	0.488095	0.507844	19856.67	-0.724551	0.209581	0.39521	0.179641	0.143713	0.479042	0.520958	0.317365	0.155689	0.161677	5.558205	9.389222
BSU26110	yqbH	conserved hypothetical protein; skin element																			26/10/2008 17:42	no			2	adanchin	0.311295	0.1818	0.22865	0.278237	0.410468	0.589532	0.264463	0.22314	0.289256	0.22314	0.512397	0.487603	0.429752	0.190083	0.132231	0.247934	0.322314	0.677686	0.239669	0.132231	0.264463	0.363636	0.396694	0.603306	0.518103	14271.525	-0.775833	0.183333	0.433333	0.2	0.158333	0.458333	0.541667	0.308333	0.166667	0.141667	6.21595	9.833333
BSU26120	yqbG	conserved hypothetical protein; skin element																			26/10/2008 17:41	no			3	adanchin	0.313131	0.1616	0.214646	0.310606	0.376263	0.623737	0.280303	0.159091	0.340909	0.219697	0.5	0.5	0.356061	0.227273	0.106061	0.310606	0.333333	0.666667	0.30303	0.098485	0.19697	0.401515	0.295455	0.704545	0.526759	14686.3	-0.162595	0.244275	0.458015	0.274809	0.091603	0.541985	0.458015	0.29771	0.122137	0.175573	4.603951	8.389313
BSU26130	yqbF	hypothetical protein; skin element																			26/10/2008 17:39	no			3	adanchin	0.391026	0.1635	0.185897	0.259615	0.349359	0.650641	0.394231	0.163462	0.278846	0.163462	0.442308	0.557692	0.451923	0.182692	0.105769	0.259615	0.288462	0.711538	0.326923	0.144231	0.173077	0.355769	0.317308	0.682692	0.498093	11816.89	-0.720388	0.213592	0.446602	0.203883	0.106796	0.466019	0.533981	0.281553	0.145631	0.135922	6.89399	9.330097
BSU26140	yqbE	putative phage capsid protein; skin element																			26/10/2008 17:37	no			3	adanchin	0.318376	0.1848	0.225427	0.271368	0.410256	0.589744	0.330128	0.176282	0.358974	0.134615	0.535256	0.464744	0.333333	0.233974	0.137821	0.294872	0.371795	0.628205	0.291667	0.144231	0.179487	0.384615	0.323718	0.676282	0.620082	34523.94	-0.301929	0.276527	0.495177	0.241158	0.061093	0.491961	0.508039	0.276527	0.131833	0.144695	5.249733	9.318328
BSU26150	yqbD	putative DNA wielding protein; skin element																			29/03/2016 09:12	no			3	adanchin	0.371517	0.1662	0.244582	0.21775	0.410733	0.589267	0.287926	0.154799	0.411765	0.145511	0.566563	0.433437	0.455108	0.213622	0.099071	0.232198	0.312693	0.687307	0.371517	0.130031	0.22291	0.275542	0.352941	0.647059	0.606108	36260.245	-0.813975	0.257764	0.419255	0.180124	0.080745	0.431677	0.568323	0.363354	0.164596	0.198758	5.046471	9.046584
BSU26160	yqbC	conserved hypothetical protein; skin element																			26/10/2008 17:31	no			3	adanchin	0.394495	0.1147	0.181957	0.308869	0.296636	0.703364	0.408257	0.100917	0.266055	0.224771	0.366972	0.633028	0.43578	0.142202	0.100917	0.321101	0.243119	0.756881	0.33945	0.100917	0.178899	0.380734	0.279817	0.720183	0.57659	25250.81	-0.406912	0.202765	0.414747	0.24424	0.119816	0.456221	0.543779	0.294931	0.142857	0.152074	5.313179	8.447005
BSU26170	yqbB	putative phage head morphogenesis protein; skin element																			26/10/2008 17:29	no			3	adanchin	0.334423	0.1819	0.245098	0.238562	0.427015	0.572985	0.310458	0.179739	0.343137	0.166667	0.522876	0.477124	0.401961	0.189542	0.124183	0.284314	0.313725	0.686275	0.29085	0.176471	0.267974	0.264706	0.444444	0.555556	0.508469	34919.24	-0.598689	0.219672	0.436066	0.213115	0.088525	0.455738	0.544262	0.334426	0.15082	0.183607	4.981956	9.27541
BSU26180	yqbA	putative phage capsid protein; skin element																			26/10/2008 16:06	no			3	adanchin	0.339856	0.167	0.223092	0.270059	0.390085	0.609915	0.293542	0.176125	0.348337	0.181996	0.524462	0.475538	0.395303	0.193738	0.135029	0.27593	0.328767	0.671233	0.330724	0.131115	0.18591	0.35225	0.317025	0.682975	0.581138	58456.085	-0.586863	0.221569	0.437255	0.207843	0.109804	0.5	0.5	0.319608	0.14902	0.170588	5.13459	9.584314
BSU26190	yqaT	putative phage-related terminase large subunit; skin element																			26/10/2008 17:52	no			3	adanchin	0.316358	0.1844	0.228395	0.270833	0.412809	0.587191	0.296296	0.210648	0.298611	0.194444	0.509259	0.490741	0.398148	0.166667	0.148148	0.287037	0.314815	0.685185	0.25463	0.175926	0.238426	0.331019	0.414352	0.585648	0.540063	50902.3	-0.6	0.197216	0.401392	0.218097	0.153132	0.484919	0.515081	0.345708	0.192575	0.153132	8.36895	9.354988
BSU26200	yqaS	putative phage-related terminase small subunit; skin element																			26/10/2008 17:53	no			3	adanchin	0.370833	0.175	0.227778	0.226389	0.402778	0.597222	0.3375	0.175	0.329167	0.158333	0.504167	0.495833	0.45	0.170833	0.120833	0.258333	0.291667	0.708333	0.325	0.179167	0.233333	0.2625	0.4125	0.5875	0.556235	27664.44	-0.825523	0.209205	0.389121	0.1841	0.108787	0.447699	0.552301	0.359833	0.200837	0.158996	8.78231	9.096234
BSU26210	yqaR	hypothetical protein; skin element																			26/10/2008 17:56	no			3	adanchin	0.4	0.1097	0.163441	0.326882	0.273118	0.726882	0.4	0.103226	0.283871	0.212903	0.387097	0.612903	0.419355	0.135484	0.083871	0.36129	0.219355	0.780645	0.380645	0.090323	0.122581	0.406452	0.212903	0.787097	0.529065	18093.185	-0.116234	0.168831	0.37013	0.279221	0.155844	0.532468	0.467532	0.279221	0.136364	0.142857	5.439644	9.064935
BSU26220	yqaQ	conserved hypothetical protein; skin element																			26/10/2008 17:58	no			3	adanchin	0.333333	0.1469	0.254386	0.265351	0.401316	0.598684	0.315789	0.210526	0.302632	0.171053	0.513158	0.486842	0.388158	0.092105	0.217105	0.302632	0.309211	0.690789	0.296053	0.138158	0.243421	0.322368	0.381579	0.618421	0.543558	17931.23	-0.564901	0.192053	0.344371	0.218543	0.119205	0.509934	0.490066	0.337748	0.205298	0.13245	9.237755	10.384106
BSU26230	yqaP	conserved hypothetical protein; skin element																			26/10/2008 17:59	no			3	adanchin	0.395699	0.1559	0.164516	0.283871	0.32043	0.67957	0.335484	0.170968	0.312903	0.180645	0.483871	0.516129	0.422581	0.177419	0.090323	0.309677	0.267742	0.732258	0.429032	0.119355	0.090323	0.36129	0.209677	0.790323	0.5805	34778.93	-0.388997	0.213592	0.436893	0.271845	0.080906	0.462783	0.537217	0.28479	0.12945	0.15534	4.981956	8.517799
BSU26240	yqaO	conserved hypothetical protein; skin element																			26/10/2008 18:01	no			3	adanchin	0.36715	0.1546	0.241546	0.236715	0.396135	0.603865	0.376812	0.15942	0.362319	0.101449	0.521739	0.478261	0.405797	0.144928	0.144928	0.304348	0.289855	0.710145	0.318841	0.15942	0.217391	0.304348	0.376812	0.623188	0.532789	7580.375	-0.395588	0.205882	0.485294	0.264706	0.102941	0.5	0.5	0.308824	0.191176	0.117647	9.108406	8.647059
BSU26250	yqaN	putative Holliday junction resolvase; skin element																			26/10/2008 18:03	no			3	adanchin	0.32634	0.1678	0.25641	0.249417	0.424242	0.575758	0.314685	0.174825	0.342657	0.167832	0.517483	0.482517	0.384615	0.20979	0.13986	0.265734	0.34965	0.65035	0.27972	0.118881	0.286713	0.314685	0.405594	0.594406	0.488602	16106.015	-0.64507	0.21831	0.507042	0.21831	0.091549	0.492958	0.507042	0.338028	0.21831	0.119718	9.732292	9.21831
BSU26259	yqzO	hypothetical protein; skin element																			16/01/2009 13:57	no			3	gmeurice	0.406667	0.14	0.213333	0.24	0.353333	0.646667	0.44	0.2	0.24	0.12	0.44	0.56	0.36	0.18	0.18	0.28	0.36	0.64	0.42	0.04	0.22	0.32	0.26	0.74	0.51738	5521.31	-0.618367	0.265306	0.387755	0.204082	0.040816	0.489796	0.510204	0.306122	0.204082	0.102041	9.994514	9.020408
BSU26260	yqaM	putative replication-related ATPase; skin element																			16/03/2009 08:18	no			3	gmeurice	0.328688	0.1591	0.236934	0.275261	0.396051	0.603949	0.299652	0.163763	0.33101	0.205575	0.494774	0.505226	0.393728	0.149826	0.163763	0.292683	0.313589	0.686411	0.292683	0.163763	0.216028	0.327526	0.379791	0.620209	0.563799	33027.605	-0.441958	0.216783	0.433566	0.223776	0.111888	0.513986	0.486014	0.328671	0.160839	0.167832	5.381645	9.496503
BSU26270	yqaL	putative DNA-binding protein; skin element																			03/11/2008 10:31	no			3	clo	0.364307	0.1947	0.224189	0.216814	0.418879	0.581121	0.323009	0.207965	0.30531	0.163717	0.513274	0.486726	0.424779	0.163717	0.154867	0.256637	0.318584	0.681416	0.345133	0.212389	0.212389	0.230088	0.424779	0.575221	0.506793	26205.09	-0.747111	0.208889	0.382222	0.195556	0.128889	0.493333	0.506667	0.324444	0.204444	0.12	9.644814	9.466667
BSU26280	yqaK	putative DNA recombination protein; skin element																			26/10/2008 18:08	no			3	adanchin	0.356725	0.1789	0.223392	0.240936	0.402339	0.597661	0.333333	0.161404	0.326316	0.178947	0.487719	0.512281	0.396491	0.214035	0.129825	0.259649	0.34386	0.65614	0.340351	0.161404	0.214035	0.284211	0.375439	0.624561	0.554706	32169.245	-0.558803	0.253521	0.457746	0.200704	0.09507	0.482394	0.517606	0.288732	0.137324	0.151408	5.261482	8.75
BSU26290	yqaJ	putative nuclease; skin element																			26/10/2008 18:06	no			3	adanchin	0.344792	0.1604	0.242708	0.252083	0.403125	0.596875	0.3125	0.15625	0.35625	0.175	0.5125	0.4875	0.409375	0.15625	0.16875	0.265625	0.325	0.675	0.3125	0.16875	0.203125	0.315625	0.371875	0.628125	0.579336	36957.73	-0.6	0.222571	0.394984	0.213166	0.112853	0.492163	0.507837	0.341693	0.172414	0.169279	6.012367	9.304075
BSU26300	yqaI	hypothetical protein; skin element																			26/10/2008 18:04	no			3	adanchin	0.364103	0.1436	0.235897	0.25641	0.379487	0.620513	0.307692	0.153846	0.4	0.138462	0.553846	0.446154	0.461538	0.092308	0.123077	0.323077	0.215385	0.784615	0.323077	0.184615	0.184615	0.307692	0.369231	0.630769	0.561729	7576.125	-0.5625	0.125	0.4375	0.25	0.125	0.5	0.5	0.328125	0.09375	0.234375	4.104179	10.640625
BSU26310	yqaH	hypothetical protein; skin element																			26/10/2008 18:03	no			3	adanchin	0.344961	0.1628	0.24031	0.251938	0.403101	0.596899	0.360465	0.162791	0.337209	0.139535	0.5	0.5	0.325581	0.186047	0.186047	0.302326	0.372093	0.627907	0.348837	0.139535	0.197674	0.313953	0.337209	0.662791	0.560582	9407.47	-0.164706	0.294118	0.447059	0.258824	0.047059	0.505882	0.494118	0.282353	0.141176	0.141176	5.799385	9.141176
BSU26320	yqaG	putative transcriptional regulator; skin element																			26/10/2008 18:02	no			3	adanchin	0.307018	0.193	0.235088	0.264912	0.42807	0.57193	0.289474	0.231579	0.326316	0.152632	0.557895	0.442105	0.357895	0.226316	0.142105	0.273684	0.368421	0.631579	0.273684	0.121053	0.236842	0.368421	0.357895	0.642105	0.58434	21350.85	-0.321693	0.253968	0.449735	0.222222	0.095238	0.544974	0.455026	0.269841	0.15873	0.111111	8.726768	9.714286
BSU26330	yqdA	hypothetical protein; skin element																			26/10/2008 18:00	no			3	adanchin	0.411348	0.1986	0.205674	0.184397	0.404255	0.595745	0.340426	0.234043	0.297872	0.12766	0.531915	0.468085	0.510638	0.148936	0.085106	0.255319	0.234043	0.765957	0.382979	0.212766	0.234043	0.170213	0.446809	0.553191	0.551568	5318.045	-0.780435	0.195652	0.304348	0.195652	0.086957	0.478261	0.521739	0.347826	0.23913	0.108696	9.757179	8.630435
BSU26340	yqaF	putative transcriptional regulator; skin element																			26/10/2008 17:58	no			3	adanchin	0.38961	0.1299	0.225108	0.255411	0.354978	0.645022	0.415584	0.077922	0.311688	0.194805	0.38961	0.61039	0.38961	0.181818	0.181818	0.246753	0.363636	0.636364	0.363636	0.12987	0.181818	0.324675	0.311688	0.688312	0.547681	8828.825	-0.732895	0.263158	0.421053	0.157895	0.118421	0.460526	0.539474	0.342105	0.210526	0.131579	9.519524	9.355263
BSU26350	yqaE	putative transcriptional regulator (Xre family); skin element																			26/10/2008 17:57	no			3	adanchin	0.396011	0.1652	0.193732	0.245014	0.358974	0.641026	0.350427	0.162393	0.316239	0.17094	0.478632	0.521368	0.452991	0.188034	0.102564	0.25641	0.290598	0.709402	0.384615	0.145299	0.162393	0.307692	0.307692	0.692308	0.569852	13310.675	-0.751724	0.224138	0.413793	0.215517	0.060345	0.431034	0.568966	0.353448	0.172414	0.181034	5.615562	8.896552
BSU26360	yqaD	conserved hypothetical protein; skin element																			26/10/2008 17:56	no		16.5 : Explore ;	3	adanchin	0.488095	0.0595	0.14881	0.303571	0.208333	0.791667	0.553571	0.053571	0.214286	0.178571	0.267857	0.732143	0.535714	0.071429	0.053571	0.339286	0.125	0.875	0.375	0.053571	0.178571	0.392857	0.232143	0.767857	0.619336	6768.73	-0.769091	0.090909	0.290909	0.236364	0.127273	0.4	0.6	0.381818	0.254545	0.127273	9.873711	8.509091
BSU26370	yqaC	putative kinase; skin element																			26/10/2008 17:55	no			3	adanchin	0.327747	0.1453	0.227188	0.299814	0.372439	0.627561	0.290503	0.139665	0.312849	0.256983	0.452514	0.547486	0.357542	0.162011	0.206704	0.273743	0.368715	0.631285	0.335196	0.134078	0.162011	0.368715	0.296089	0.703911	0.574572	20701.795	-0.503933	0.241573	0.438202	0.230337	0.134831	0.5	0.5	0.325843	0.179775	0.146067	7.174263	9.342697
BSU26380	yqaB	conserved hypothetical protein; skin element																			26/10/2008 17:53	no			3	adanchin	0.331407	0.1792	0.171484	0.317919	0.350674	0.649326	0.34104	0.179191	0.190751	0.289017	0.369942	0.630058	0.369942	0.190751	0.16763	0.271676	0.358382	0.641618	0.283237	0.16763	0.156069	0.393064	0.323699	0.676301	0.5614	20626.895	-0.425581	0.232558	0.401163	0.197674	0.203488	0.505814	0.494186	0.267442	0.162791	0.104651	8.269722	9.313953
BSU26390	spoIIIC	RNA polymerase sporulation-specific sigma-K factor precursor (Sigma-27) (C-terminal fragment)																			26/01/2009 10:48	no	2163341, 7704261, 8969508	16.3 : Control ;	1	gmeurice	0.352518	0.1631	0.266187	0.218225	0.429257	0.570743	0.352518	0.201439	0.323741	0.122302	0.52518	0.47482	0.453237	0.107914	0.122302	0.316547	0.230216	0.769784	0.251799	0.179856	0.352518	0.215827	0.532374	0.467626	0.445164	16241.335	-0.725362	0.144928	0.333333	0.246377	0.072464	0.442029	0.557971	0.427536	0.23913	0.188406	9.156685	8.978261
BSU26400	yrkS	hypothetical protein																			30/04/2007 20:51	no				adanchin	0.363636	0.1697	0.242424	0.224242	0.412121	0.587879	0.4	0.163636	0.218182	0.218182	0.381818	0.618182	0.381818	0.163636	0.218182	0.236364	0.381818	0.618182	0.309091	0.181818	0.290909	0.218182	0.472727	0.527273	0.365535	6402.105	-0.762963	0.240741	0.425926	0.203704	0.092593	0.444444	0.555556	0.314815	0.203704	0.111111	9.444008	10.074074
BSU26410	psiE	phosphate starvation inducible protein																			17/05/2008 18:54	no	12897016, 15849754, 16850406	16.5 : Explore ;	2	adanchin	0.2494	0.2014	0.18705	0.36211	0.388489	0.611511	0.302158	0.172662	0.223022	0.302158	0.395683	0.604317	0.258993	0.151079	0.115108	0.47482	0.266187	0.733813	0.18705	0.280576	0.223022	0.309353	0.503597	0.496403	0.614077	16445.185	0.880435	0.195652	0.333333	0.318841	0.231884	0.695652	0.304348	0.173913	0.108696	0.065217	8.893394	8.369565
BSU26420	yrkQ	two-component sensor histidine kinase [YrkP]																			30/04/2007 20:55	no	11717295	16.12 : Sense ; 16.3 : Control ;	3	adanchin	0.308699	0.1855	0.237105	0.268668	0.422633	0.577367	0.309469	0.193995	0.309469	0.187067	0.503464	0.496536	0.385681	0.166282	0.124711	0.323326	0.290993	0.709007	0.230947	0.196305	0.277136	0.295612	0.473441	0.526559	0.500749	49702.965	-0.21412	0.238426	0.388889	0.252315	0.136574	0.509259	0.490741	0.291667	0.141204	0.150463	5.305916	8.773148
